date,minimo,maximo,volumen,year_week,month
2023-01-15,15.140999794006348,399.1000061035156,3692066700.0,2023-01-09/2023-01-15,
2023-01-22,16.731000900268555,400.2300109863281,3239001900.0,2023-01-16/2023-01-22,
2023-01-29,17.81800079345703,408.1600036621094,4206074100.0,2023-01-23/2023-01-29,
2023-01-31,14.034000396728516,408.1600036621094,15682705400.0,,2023-01
2023-02-05,18.950000762939453,418.30999755859375,4567337300.0,2023-01-30/2023-02-05,
2023-02-12,20.785999298095703,416.489990234375,4459480700.0,2023-02-06/2023-02-12,
2023-02-19,20.961999893188477,415.04998779296875,3878035200.0,2023-02-13/2023-02-19,
2023-02-26,20.42099952697754,404.1600036621094,3736305800.0,2023-02-20/2023-02-26,
2023-02-28,19.611000061035156,418.30999755859375,16476101600.0,,2023-02
2023-03-05,22.43199920654297,404.45001220703125,3488352900.0,2023-02-27/2023-03-05,
2023-03-12,22.72599983215332,407.45001220703125,3926479400.0,2023-03-06/2023-03-12,
2023-03-19,22.297000885009766,396.4700012207031,4958932700.0,2023-03-13/2023-03-19,
2023-03-26,25.1299991607666,402.489990234375,4397249600.0,2023-03-20/2023-03-26,
2023-03-31,22.297000885009766,409.70001220703125,18541365200.0,,2023-03
2023-04-02,25.850000381469727,409.70001220703125,3168956300.0,2023-03-27/2023-04-02,
2023-04-09,26.395000457763672,411.9200134277344,2592083900.0,2023-04-03/2023-04-09,
2023-04-16,26.219999313354492,415.0899963378906,3137547300.0,2023-04-10/2023-04-16,
2023-04-23,26.433000564575195,415.7200012207031,3263621400.0,2023-04-17/2023-04-23,
2023-04-30,26.219999313354492,415.94000244140625,12455553600.0,,2023-04
2023-04-30,26.225000381469727,415.94000244140625,3462301000.0,2023-04-24/2023-04-30,
2023-05-07,27.239999771118164,417.6199951171875,3473825400.0,2023-05-01/2023-05-07,
2023-05-14,28.04599952697754,414.5400085449219,2937212400.0,2023-05-08/2023-05-14,
2023-05-21,28.152000427246094,420.7200012207031,3756355400.0,2023-05-15/2023-05-21,
2023-05-28,29.805999755859375,420.7699890136719,5145146700.0,2023-05-22/2023-05-28,
2023-05-31,27.239999771118164,422.5799865722656,17892473400.0,,2023-05
2023-06-04,37.821998596191406,428.739990234375,4258759900.0,2023-05-29/2023-06-04,
2023-06-11,37.35599899291992,431.989990234375,3524371000.0,2023-06-05/2023-06-11,
2023-06-18,38.61800003051758,448.6499938964844,4479173600.0,2023-06-12/2023-06-18,
2023-06-25,42.01499938964844,440.0,2828409600.0,2023-06-19/2023-06-25,
2023-06-30,37.35599899291992,448.6499938964844,16274950900.0,,2023-06
2023-07-02,40.099998474121094,444.29998779296875,3764170300.0,2023-06-26/2023-07-02,
2023-07-09,41.34600067138672,450.9700012207031,1961150300.0,2023-07-03/2023-07-09,
2023-07-16,41.64899826049805,456.4800109863281,3629396500.0,2023-07-10/2023-07-16,
2023-07-23,44.099998474121094,485.0,4544996300.0,2023-07-17/2023-07-23,
2023-07-30,44.040000915527344,459.44000244140625,3177882600.0,2023-07-24/2023-07-30,
2023-07-31,41.34600067138672,485.0,13780387100.0,,2023-07
2023-08-06,43.387001037597656,458.1600036621094,3060746200.0,2023-07-31/2023-08-06,
2023-08-13,40.638999938964844,451.70001220703125,3534137400.0,2023-08-07/2023-08-13,
2023-08-20,40.31100082397461,448.1099853515625,4104560800.0,2023-08-14/2023-08-20,
2023-08-27,44.22200012207031,445.2200012207031,5442891600.0,2023-08-21/2023-08-27,
2023-08-31,40.31100082397461,457.25,19229469600.0,,2023-08
2023-09-03,44.88800048828125,453.6700134277344,4210656900.0,2023-08-28/2023-09-03,
2023-09-10,45.152000427246094,453.45001220703125,2688165800.0,2023-09-04/2023-09-10,
2023-09-17,43.80799865722656,451.0799865722656,3508983300.0,2023-09-11/2023-09-17,
2023-09-24,40.97999954223633,444.9700012207031,3447632100.0,2023-09-18/2023-09-24,
2023-09-30,40.97999954223633,453.6700134277344,13747521400.0,,2023-09
2023-10-01,41.176998138427734,432.2699890136719,3446178300.0,2023-09-25/2023-10-01,
2023-10-08,43.24599838256836,431.1300048828125,3329313500.0,2023-10-02/2023-10-08,
2023-10-15,44.36800003051758,437.3399963378906,3254029400.0,2023-10-09/2023-10-15,
2023-10-22,41.077999114990234,438.1400146484375,4148864400.0,2023-10-16/2023-10-22,
2023-10-29,39.880001068115234,424.82000732421875,3901201800.0,2023-10-23/2023-10-29,
2023-10-31,39.22999954223633,438.1400146484375,16052621100.0,,2023-10
2023-11-05,39.22999954223633,436.2900085449219,3550395200.0,2023-10-30/2023-11-05,
2023-11-12,44.89899826049805,447.4800109863281,3240375600.0,2023-11-06/2023-11-12,
2023-11-19,48.0989990234375,467.6499938964844,3158492300.0,2023-11-13/2023-11-19,
2023-11-26,47.689998626708984,482.70001220703125,2939492800.0,2023-11-20/2023-11-26,
2023-11-30,40.86899948120117,482.70001220703125,14050309200.0,,2023-11
2023-12-03,46.1870002746582,482.0,3199558100.0,2023-11-27/2023-12-03,
2023-12-10,45.0099983215332,461.20001220703125,3091139000.0,2023-12-04/2023-12-10,
2023-12-17,45.83000183105469,481.25,3825870800.0,2023-12-11/2023-12-17,
2023-12-24,48.097999572753906,500.8900146484375,2972777100.0,2023-12-18/2023-12-24,
2023-12-31,45.0099983215332,500.8900146484375,12384154000.0,,2023-12
2023-12-31,48.750999450683594,494.0199890136719,1875574300.0,2023-12-25/2023-12-31,
2024-01-07,47.31999969482422,484.6499938964844,2548022100.0,2024-01-01/2024-01-07,
2024-01-14,49.479000091552734,503.4100036621094,3982762300.0,2024-01-08/2024-01-14,
2024-01-21,54.7400016784668,494.1499938964844,2986894600.0,2024-01-15/2024-01-21,
2024-01-28,58.584999084472656,579.6400146484375,3360873800.0,2024-01-22/2024-01-28,
2024-01-31,47.31999969482422,579.6400146484375,14917368700.0,,2024-01
2024-02-04,60.70000076293945,578.5499877929688,3616887100.0,2024-01-29/2024-02-04,
2024-02-11,66.30000305175781,575.75,3831364600.0,2024-02-05/2024-02-11,
2024-02-18,69.62000274658203,597.0,3829929800.0,2024-02-12/2024-02-18,
2024-02-25,66.24800109863281,592.4299926757812,3972081200.0,2024-02-19/2024-02-25,
2024-02-29,61.650001525878906,605.3599853515625,15974421500.0,,2024-02
2024-03-03,77.125,620.280029296875,3485775600.0,2024-02-26/2024-03-03,
2024-03-10,83.41699981689453,624.4199829101562,4741605500.0,2024-03-04/2024-03-10,
2024-03-17,84.16600036621094,622.9199829101562,4570106800.0,2024-03-11/2024-03-17,
2024-03-24,85.01000213623047,634.3599853515625,4066488900.0,2024-03-18/2024-03-24,
2024-03-31,89.12300109863281,634.3900146484375,2981134400.0,2024-03-25/2024-03-31,
2024-03-31,79.43499755859375,634.3900146484375,17082136500.0,,2024-03
2024-04-07,85.87999725341797,638.0,3145347800.0,2024-04-01/2024-04-07,
2024-04-14,83.02200317382812,639.0,3198464300.0,2024-04-08/2024-04-14,
2024-04-21,75.60600280761719,630.1699829101562,3846558000.0,2024-04-15/2024-04-21,
2024-04-28,76.4000015258789,579.2100219726562,3659799400.0,2024-04-22/2024-04-28,
2024-04-30,75.60600280761719,639.0,15160758700.0,,2024-04
2024-05-05,81.25499725341797,580.260009765625,3550863300.0,2024-04-29/2024-05-05,
2024-05-12,88.23100280761719,623.97998046875,2850794800.0,2024-05-06/2024-05-12,
2024-05-19,88.52899932861328,625.7899780273438,2727816800.0,2024-05-13/2024-05-19,
2024-05-26,93.18000030517578,652.0,3290304200.0,2024-05-20/2024-05-26,
2024-05-31,81.25499725341797,664.25,14269799600.0,,2024-05
2024-06-02,106.94000244140625,664.25,3160609700.0,2024-05-27/2024-06-02,
2024-06-09,112.00299835205078,657.989990234375,3296906300.0,2024-06-03/2024-06-09,
2024-06-16,117.01000213623047,675.5800170898438,2662429000.0,2024-06-10/2024-06-16,
2024-06-23,124.30000305175781,689.8800048828125,2962900700.0,2024-06-17/2024-06-23,
2024-06-30,112.00299835205078,689.8800048828125,11916823600.0,,2024-06
2024-06-30,118.04000091552734,688.5700073242188,2994587600.0,2024-06-24/2024-06-30,
2024-07-07,118.83000183105469,697.489990234375,1618637200.0,2024-07-01/2024-07-07,
2024-07-14,127.04000091552734,695.27001953125,2299646900.0,2024-07-08/2024-07-14,
2024-07-21,116.55999755859375,678.969970703125,2356432600.0,2024-07-15/2024-07-21,
2024-07-28,106.30000305175781,656.2899780273438,2585952500.0,2024-07-22/2024-07-28,
2024-07-31,102.54000091552734,697.489990234375,10642601100.0,,2024-07
2024-08-04,101.37000274658203,646.7100219726562,3463504600.0,2024-07-29/2024-08-04,
2024-08-11,90.69000244140625,636.6199951171875,3475138300.0,2024-08-05/2024-08-11,
2024-08-18,106.26000213623047,680.22998046875,2507458700.0,2024-08-12/2024-08-18,
2024-08-25,123.0999984741211,711.3300170898438,2361111200.0,2024-08-19/2024-08-25,
2024-08-31,90.69000244140625,711.3300170898438,12679133500.0,,2024-08
2024-09-01,116.70999908447266,707.8900146484375,2653852600.0,2024-08-26/2024-09-01,
2024-09-08,100.94999694824219,703.8599853515625,2336082000.0,2024-09-02/2024-09-08,
2024-09-15,103.69000244140625,699.6400146484375,2527280100.0,2024-09-09/2024-09-15,
2024-09-22,113.22000122070312,715.6599731445312,2847453800.0,2024-09-16/2024-09-22,
2024-09-29,114.86000061035156,725.260009765625,2251937400.0,2024-09-23/2024-09-29,
2024-09-30,100.94999694824219,725.260009765625,10392337100.0,,2024-09
2024-10-06,115.13999938964844,721.010009765625,2145905500.0,2024-09-30/2024-10-06,
2024-10-13,124.94999694824219,736.0,2056938200.0,2024-10-07/2024-10-13,
2024-10-20,128.74000549316406,766.280029296875,2148064900.0,2024-10-14/2024-10-20,
2024-10-27,137.4600067138672,773.0,1919278700.0,2024-10-21/2024-10-27,
2024-10-31,115.13999938964844,773.0,9501439200.0,,2024-10
2024-11-03,132.11000061035156,763.8800048828125,2145936300.0,2024-10-28/2024-11-03,
2024-11-10,135.57000732421875,799.0599975585938,1927003600.0,2024-11-04/2024-11-10,
2024-11-17,140.0800018310547,841.0,2005329200.0,2024-11-11/2024-11-17,
2024-11-24,137.14999389648438,908.0,2293942000.0,2024-11-18/2024-11-24,
2024-11-30,131.8000030517578,908.0,8287169500.0,,2024-11
2024-12-01,131.8000030517578,902.0499877929688,1575794100.0,2024-11-25/2024-12-01,
2024-12-08,137.82000732421875,935.27001953125,1742760100.0,2024-12-02/2024-12-08,
2024-12-15,132.5399932861328,941.75,1826241100.0,2024-12-09/2024-12-15,
2024-12-22,126.86000061035156,928.9400024414062,2715345600.0,2024-12-16/2024-12-22,
2024-12-29,134.7100067138672,935.8499755859375,1115131600.0,2024-12-23/2024-12-29,
2024-12-31,126.86000061035156,941.75,7717297000.0,,2024-12
2025-01-05,134.02000427246094,908.22998046875,317818600.0,2024-12-30/2025-01-05,
